time,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,ROI10,ROI11,ROI12,ROI13,ROI14,ROI15,ROI16,ROI17,ROI18,ROI19,ROI20,ROI21,ROI22,ROI23,ROI24,ROI25,ROI26,ROI27,ROI28,ROI29,ROI30,ROI31,ROI32,ROI33,ROI34,ROI35,ROI36,ROI37,ROI38,ROI39,ROI40,ROI41,ROI42,ROI43,ROI44,ROI45,ROI46,ROI47,ROI48,ROI49,ROI50,ROI51,ROI52,ROI53,ROI54,ROI55,ROI56,ROI57,ROI58,ROI59,ROI60,ROI61,ROI62,ROI63,ROI64,ROI65,ROI66,ROI67,ROI68,ROI69,ROI70,ROI71,ROI72,ROI73,ROI74,ROI75,ROI76,ROI77,ROI78,ROI79,ROI80,ROI81,ROI82,ROI83,ROI84,ROI85,ROI86,ROI87,ROI88,ROI89,ROI90,ROI91,ROI92,ROI93,ROI94,ROI95,ROI96,ROI97,ROI98,ROI99,ROI100,ROI101,ROI102,ROI103,ROI104,ROI105,ROI106,ROI107,ROI108,ROI109,ROI110,ROI111,ROI112,ROI113,ROI114,ROI115,ROI116,ROI117,ROI118,ROI119,ROI120,ROI121,ROI122,ROI123,ROI124,ROI125,ROI126,ROI127,ROI128,ROI129,ROI130,ROI131,ROI132,ROI133,ROI134,ROI135,ROI136,ROI137,ROI138,ROI139,ROI140,ROI141,ROI142,ROI143,ROI144,ROI145,ROI146,ROI147,ROI148,ROI149,ROI150,ROI151,ROI152,ROI153,ROI154,ROI155,ROI156,ROI157,ROI158,ROI159,ROI160,ROI161,ROI162,ROI163,ROI164,ROI165,ROI166,ROI167,ROI168,ROI169,ROI170,ROI171,ROI172,ROI173,ROI174,ROI175,ROI176,ROI177,ROI178,ROI179,ROI180,ROI181,ROI182,ROI183,ROI184,ROI185,ROI186,ROI187,ROI188,ROI189,ROI190,ROI191,ROI192,ROI193,ROI194,ROI195,ROI196,ROI197,ROI198,ROI199,ROI200,ROI201,ROI202,ROI203,ROI204,ROI205,ROI206,ROI207,ROI208,ROI209,ROI210,ROI211,ROI212,ROI213,ROI214,ROI215,ROI216,ROI217,ROI218,ROI219,ROI220,ROI221,ROI222,ROI223,ROI224,ROI225,ROI226,ROI227,ROI228,ROI229,ROI230,ROI231,ROI232,ROI233,ROI234,ROI235,ROI236,ROI237,ROI238,ROI239,ROI240,ROI241,ROI242,ROI243,ROI244,ROI245,ROI246,ROI247,ROI248,ROI249,ROI250,ROI251,ROI252,ROI253,ROI254,ROI255,ROI256,ROI257,ROI258,ROI259,ROI260,ROI261,ROI262,ROI263,ROI264,ROI265,ROI266,ROI267,ROI268,ROI269,ROI270,ROI271,ROI272,ROI273,ROI274,ROI275,ROI276,ROI277,ROI278,ROI279,ROI280,ROI281,ROI282,ROI283,ROI284,ROI285,ROI286,ROI287,ROI288,ROI289,ROI290,ROI291,ROI292,ROI293,ROI294,ROI295,ROI296,ROI297,ROI298,ROI299,ROI300,ROI301,ROI302,ROI303,ROI304,ROI305,ROI306,ROI307,ROI308,ROI309,ROI310,ROI311,ROI312,ROI313,ROI314,ROI315,ROI316,ROI317,ROI318,ROI319,ROI320,ROI321,ROI322,ROI323,ROI324,ROI325,ROI326,ROI327,ROI328,ROI329,ROI330,ROI331,ROI332,ROI333,ROI334,ROI335,ROI336,ROI337,ROI338,ROI339,ROI340,ROI341,ROI342,ROI343,ROI344,ROI345,ROI346,ROI347,ROI348,ROI349,ROI350,ROI351,ROI352,ROI353,ROI354,ROI355,ROI356,ROI357,ROI358,ROI359,ROI360,ROI361,ROI362,ROI363,ROI364,ROI365,ROI366,ROI367,ROI368,ROI369,ROI370,ROI371,ROI372,ROI373,ROI374,ROI375,ROI376,ROI377,ROI378,ROI379,ROI380,ROI381,ROI382,ROI383,ROI384,ROI385,ROI386,ROI387,ROI388,ROI389,ROI390,ROI391,ROI392,ROI393,ROI394,ROI395,ROI396,ROI397,ROI398,ROI399,ROI400,ROI401,ROI402,ROI403,ROI404,ROI405,ROI406,ROI407,ROI408,ROI409,ROI410,ROI411,ROI412,ROI413,ROI414,ROI415,ROI416,ROI417,ROI418,ROI419,ROI420,ROI421,ROI422,ROI423,ROI424,ROI425,ROI426,ROI427,ROI428,ROI429,ROI430,ROI431,ROI432,ROI433,ROI434,ROI435,ROI436,ROI437,ROI438,ROI439,ROI440,ROI441,ROI442,ROI443,ROI444,ROI445,ROI446,ROI447,ROI448,ROI449,ROI450,ROI451,ROI452,ROI453,ROI454,ROI455,ROI456,ROI457,ROI458,ROI459,ROI460,ROI461,ROI462,ROI463,ROI464,ROI465,ROI466,ROI467,ROI468,ROI469,ROI470,ROI471,ROI472,ROI473,ROI474,ROI475,ROI476,ROI477,ROI478,ROI479,ROI480,ROI481,ROI482,ROI483,ROI484,ROI485,ROI486,ROI487,ROI488,ROI489,ROI490,ROI491,ROI492,ROI493,ROI494,ROI495,ROI496,ROI497,ROI498,ROI499,ROI500,ROI501,ROI502,ROI503,ROI504,ROI505,ROI506,ROI507,ROI508,ROI509,ROI510,ROI511,ROI512,Unnamed: 513,Unnamed: 514,ROI1dt,ROI2dt,ROI3dt,ROI4dt,ROI5dt,ROI6dt,ROI7dt,ROI8dt,ROI9dt,ROI10dt,ROI11dt,ROI12dt,ROI13dt,ROI14dt,ROI15dt,ROI16dt,ROI17dt,ROI18dt,ROI19dt,ROI20dt,ROI21dt,ROI22dt,ROI23dt,ROI24dt,ROI25dt,ROI26dt,ROI27dt,ROI28dt,ROI29dt,ROI30dt,ROI31dt,ROI32dt,ROI33dt,ROI34dt,ROI35dt,ROI36dt,ROI37dt,ROI38dt,ROI39dt,ROI40dt,ROI41dt,ROI42dt,ROI43dt,ROI44dt,ROI45dt,ROI46dt,ROI47dt,ROI48dt,ROI49dt,ROI50dt,ROI51dt,ROI52dt,ROI53dt,ROI54dt,ROI55dt,ROI56dt,ROI57dt,ROI58dt,ROI59dt,ROI60dt,ROI61dt,ROI62dt,ROI63dt,ROI64dt,ROI65dt,ROI66dt,ROI67dt,ROI68dt,ROI69dt,ROI70dt,ROI71dt,ROI72dt,ROI73dt,ROI74dt,ROI75dt,ROI76dt,ROI77dt,ROI78dt,ROI79dt,ROI80dt,ROI81dt,ROI82dt,ROI83dt,ROI84dt,ROI85dt,ROI86dt,ROI87dt,ROI88dt,ROI89dt,ROI90dt,ROI91dt,ROI92dt,ROI93dt,ROI94dt,ROI95dt,ROI96dt,ROI97dt,ROI98dt,ROI99dt,ROI100dt,ROI101dt,ROI102dt,ROI103dt,ROI104dt,ROI105dt,ROI106dt,ROI107dt,ROI108dt,ROI109dt,ROI110dt,ROI111dt,ROI112dt,ROI113dt,ROI114dt,ROI115dt,ROI116dt,ROI117dt,ROI118dt,ROI119dt,ROI120dt,ROI121dt,ROI122dt,ROI123dt,ROI124dt,ROI125dt,ROI126dt,ROI127dt,ROI128dt,ROI129dt,ROI130dt,ROI131dt,ROI132dt,ROI133dt,ROI134dt,ROI135dt,ROI136dt,ROI137dt,ROI138dt,ROI139dt,ROI140dt,ROI141dt,ROI142dt,ROI143dt,ROI144dt,ROI145dt,ROI146dt,ROI147dt,ROI148dt,ROI149dt,ROI150dt,ROI151dt,ROI152dt,ROI153dt,ROI154dt,ROI155dt,ROI156dt,ROI157dt,ROI158dt,ROI159dt,ROI160dt,ROI161dt,ROI162dt,ROI163dt,ROI164dt,ROI165dt,ROI166dt,ROI167dt,ROI168dt,ROI169dt,ROI170dt,ROI171dt,ROI172dt,ROI173dt,ROI174dt,ROI175dt,ROI176dt,ROI177dt,ROI178dt,ROI179dt,ROI180dt,ROI181dt,ROI182dt,ROI183dt,ROI184dt,ROI185dt,ROI186dt,ROI187dt,ROI188dt,ROI189dt,ROI190dt,ROI191dt,ROI192dt,ROI193dt,ROI194dt,ROI195dt,ROI196dt,ROI197dt,ROI198dt,ROI199dt,ROI200dt,ROI201dt,ROI202dt,ROI203dt,ROI204dt,ROI205dt,ROI206dt,ROI207dt,ROI208dt,ROI209dt,ROI210dt,ROI211dt,ROI212dt,ROI213dt,ROI214dt,ROI215dt,ROI216dt,ROI217dt,ROI218dt,ROI219dt,ROI220dt,ROI221dt,ROI222dt,ROI223dt,ROI224dt,ROI225dt,ROI226dt,ROI227dt,ROI228dt,ROI229dt,ROI230dt,ROI231dt,ROI232dt,ROI233dt,ROI234dt,ROI235dt,ROI236dt,ROI237dt,ROI238dt,ROI239dt,ROI240dt,ROI241dt,ROI242dt,ROI243dt,ROI244dt,ROI245dt,ROI246dt,ROI247dt,ROI248dt,ROI249dt,ROI250dt,ROI251dt,ROI252dt,ROI253dt,ROI254dt,ROI255dt,ROI256dt,ROI257dt,ROI258dt,ROI259dt,ROI260dt,ROI261dt,ROI262dt,ROI263dt,ROI264dt,ROI265dt,ROI266dt,ROI267dt,ROI268dt,ROI269dt,ROI270dt,ROI271dt,ROI272dt,ROI273dt,ROI274dt,ROI275dt,ROI276dt,ROI277dt,ROI278dt,ROI279dt,ROI280dt,ROI281dt,ROI282dt,ROI283dt,ROI284dt,ROI285dt,ROI286dt,ROI287dt,ROI288dt,ROI289dt,ROI290dt,ROI291dt,ROI292dt,ROI293dt,ROI294dt,ROI295dt,ROI296dt,ROI297dt,ROI298dt,ROI299dt,ROI300dt,ROI301dt,ROI302dt,ROI303dt,ROI304dt,ROI305dt,ROI306dt,ROI307dt,ROI308dt,ROI309dt,ROI310dt,ROI311dt,ROI312dt,ROI313dt,ROI314dt,ROI315dt,ROI316dt,ROI317dt,ROI318dt,ROI319dt,ROI320dt,ROI321dt,ROI322dt,ROI323dt,ROI324dt,ROI325dt,ROI326dt,ROI327dt,ROI328dt,ROI329dt,ROI330dt,ROI331dt,ROI332dt,ROI333dt,ROI334dt,ROI335dt,ROI336dt,ROI337dt,ROI338dt,ROI339dt,ROI340dt,ROI341dt,ROI342dt,ROI343dt,ROI344dt,ROI345dt,ROI346dt,ROI347dt,ROI348dt,ROI349dt,ROI350dt,ROI351dt,ROI352dt,ROI353dt,ROI354dt,ROI355dt,ROI356dt,ROI357dt,ROI358dt,ROI359dt,ROI360dt,ROI361dt,ROI362dt,ROI363dt,ROI364dt,ROI365dt,ROI366dt,ROI367dt,ROI368dt,ROI369dt,ROI370dt,ROI371dt,ROI372dt,ROI373dt,ROI374dt,ROI375dt,ROI376dt,ROI377dt,ROI378dt,ROI379dt,ROI380dt,ROI381dt,ROI382dt,ROI383dt,ROI384dt,ROI385dt,ROI386dt,ROI387dt,ROI388dt,ROI389dt,ROI390dt,ROI391dt,ROI392dt,ROI393dt,ROI394dt,ROI395dt,ROI396dt,ROI397dt,ROI398dt,ROI399dt,ROI400dt,ROI401dt,ROI402dt,ROI403dt,ROI404dt,ROI405dt,ROI406dt,ROI407dt,ROI408dt,ROI409dt,ROI410dt,ROI411dt,ROI412dt,ROI413dt,ROI414dt,ROI415dt,ROI416dt,ROI417dt,ROI418dt,ROI419dt,ROI420dt,ROI421dt,ROI422dt,ROI423dt,ROI424dt,ROI425dt,ROI426dt,ROI427dt,ROI428dt,ROI429dt,ROI430dt,ROI431dt,ROI432dt,ROI433dt,ROI434dt,ROI435dt,ROI436dt,ROI437dt,ROI438dt,ROI439dt,ROI440dt,ROI441dt,ROI442dt,ROI443dt,ROI444dt,ROI445dt,ROI446dt,ROI447dt,ROI448dt,ROI449dt,ROI450dt,ROI451dt,ROI452dt,ROI453dt,ROI454dt,ROI455dt,ROI456dt,ROI457dt,ROI458dt,ROI459dt,ROI460dt,ROI461dt,ROI462dt,ROI463dt,ROI464dt,ROI465dt,ROI466dt,ROI467dt,ROI468dt,ROI469dt,ROI470dt,ROI471dt,ROI472dt,ROI473dt,ROI474dt,ROI475dt,ROI476dt,ROI477dt,ROI478dt,ROI479dt,ROI480dt,ROI481dt,ROI482dt,ROI483dt,ROI484dt,ROI485dt,ROI486dt,ROI487dt,ROI488dt,ROI489dt,ROI490dt,ROI491dt,ROI492dt,ROI493dt,ROI494dt,ROI495dt,ROI496dt,ROI497dt,ROI498dt,ROI499dt,ROI500dt,ROI501dt,ROI502dt,ROI503dt,ROI504dt,ROI505dt,ROI506dt,ROI507dt,ROI508dt,ROI509dt,ROI510dt,ROI511dt
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,6,1,5,5,5,1,5,5,5,4,5,5,1,7,5,1,1,6,4,4,1,3,5,7,1,15,2,5,12,8,6,8,1,5,5,6,1,11,4,1,6,7,5,12,7,5,1,5,7,1,7,5,1,12,12,1,1,5,1,5,5,5,2,1,5,7,6,38,2,1,11,12,1,5,5,5,5,13,1,7,19,4,5,5,4,1,7,5,1,5,7,5,5,5,10,5,6,1,12,5,6,6,7,1,6,5,1,5,4,1,5,7,11,7,18,1,1,1,5,3,5,1,6,12,18,2,4,5,1,1,5,7,11,5,13,1,7,1,4,5,5,1,5,5,1,5,1,5,5,24,6,5,7,3,5,11,1,5,6,5,1,1,5,9,15,5,1,6,5,1,4,2,5,1,5,4,23,24,3,5,1,5,19,6,4,6,23,1,7,5,1,4,2,1,1,3,1,1,1,6,7,1,2,4,5,4,5,4,23,5,4,8,1,5,5,1,3,1,6,4,2,5,2,1,1,5,1,1,1,4,1,5,3,11,1,4,5,1,3,1,5,1,4,5,1,6,1,4,2,6,6,3,5,4,6,2,2,5,6,5,1,6,1,3,3,1,5,5,4,1,6,5,5,6,3,5,1,6,1,1,1,5,1,2,1,3,1,4,4,31,1,1,3,6,5,4,3,4,9,1,4,2,1,3,1,1,2,5,1,2,6,7,7,1,5,5,2,1,2,12,5,1,4,2,11,1,6,2,18,4,1,1,3,1,8,2,11,13,1,5,1,2,2,1,6,2,6,4,1,1,5,2,5,3,11,1,5,1,6,12,6,5,1,2,6,5,1,11,5,8,22,2,2,1,1,5,1,1,13,3,2,1,2,6,12,6,1,4,2,5,12,6,12,1,5,5,1,6,6,5,5,1,12,1,4,5,5,4,2,5,1,1,2,6,6,5,5,2,11,2,2,1,4,1,5,8,2,5,14,1,1,1,1,4,1,5,3,1,1,5,1,20,1,1,47,5,4,2,3,1,10,5,2,6,2,1,5,5,3,5,2,5,1,1,1,1,7,8,1,1,2,1,5,1,2,2,5,1,4,7,1,3,6,1,2,12,5,5,1,1,1,7,1,7,4,1,1,12,1,8,6,12,12,3,1,1,5,6,4,4
1,0.0,0.0,0.0,0.0,0.0,0.0,0.136204901129878,0.0,0.0,0.0,0.3766615940688312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0862760462095074,0.0,0.0,0.0,0.0,0.6240039331408842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03479505836212079,0.0,0.20444725432322944,0.0,0.226982049703614,0.0,0.0,0.0,0.0,0.0,0.07096605863391046,0.0,0.0,0.0,0.0,0.0,0.0,0.3087146925894389,0.0,0.0,0.0,0.2796978894398975,0.0,0.0,0.22243074781913738,0.0,0.0,0.3640604999177102,0.0,0.0,0.0,0.0,0.0,0.0,0.266526440617545,0.0,0.4051683218211599,0.0,0.0,0.0959327697138689,0.0,0.0,0.0,0.0,0.8320702008479844,0.0,0.0,0.0,0.0,0.0,0.0,0.11534981217634997,0.0,0.0,0.09125898648423914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9006184402318794,0.0,0.5174034021191717,0.0,0.0,0.0,0.7348072694746122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4816176808594037,0.0,0.0,0.0,0.15204570259257094,0.0,1.3856568536202738,0.0,0.0,0.0,0.0,0.0,0.0,0.16609990853656165,0.0,1.1041661526505464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2865616354245311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6586860118849056,0.0,0.0,0.0,0.0,0.0,0.0,1.2481670708933716,0.0,0.0,0.0,0.4741951077499018,0.0,0.0,0.0,0.0,0.0,0.024782832220178047,0.0,0.0,0.0,1.0970324513126253,0.5380819768894751,0.0,0.7852598728428808,1.1790346308035486,0.0,0.051647860857047305,0.0,0.0,1.2675006357136582,0.06330770716858482,0.4898704316670228,0.0,0.0,0.0,0.0,0.14082557636863752,0.26937677146163147,0.0,0.0873064525446792,0.16995811645172743,0.0,0.0,0.0,1.497101027123397,0.0,0.0,0.25698308320783475,0.0,0.0,0.526564009790181,0.0,0.0,0.0,0.0,0.0,0.0,0.09216938092745694,0.0,0.0,1.7328892723930727,0.0,0.0,0.0,0.008939571523118656,0.3705062809928344,0.0,0.0,0.0,1.3603280434725913,0.0,0.08828845433887489,0.20190219037222504,0.0,0.0,0.0,0.0,0.0,1.1568416743245673,0.3072479657295225,0.44147822607241277,0.0,0.0,0.9658803945211933,0.5550470807620158,0.0,0.0,0.0,0.0,0.0,0.3915741381708637,0.6175300163818992,1.8148968749232912,0.0,0.021624709442802977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791939712390693,0.0,0.0,0.0,0.6405204780707237,0.5764609536716633,0.9490015494964146,0.0,0.5723204500533268,0.16572278106429203,0.0,1.2436121953983454,0.24083404377023215,0.0,0.20822556307885917,0.15651523580460872,0.4878371210133059,0.0,1.2200384104872628,0.0,0.0,0.8227311202607862,1.0710106025753119,0.0,0.2896252022124513,0.0,1.2712328299013342,0.13982998008847008,0.0,0.0,0.8262514213355948,0.1302491549459907,0.0,0.5942754502449376,1.088567980551512,1.5436318921993533,0.1938208009475521,0.34467588023664014,0.0,0.0,0.0,0.0,0.8306020068321557,0.0,0.0,0.0,0.0,0.8334600445533596,0.0,0.6291874782593369,0.0,1.7444634156466228,0.0,0.0,0.33508973375902884,0.0,0.4739790623658011,1.2778121514351257,0.0,1.7171718009331187,1.004877741832389,0.502152822427394,0.47880175099413613,0.0,0.776929830139229,0.0,0.0,1.2615077789446574,0.0,0.36743430876882993,0.0,0.0,0.0,0.36153778448843504,0.0,1.0201202787873849,0.0,1.1645602578131582,0.0,0.0,0.0,0.0,0.0,0.0,0.6162534432332974,0.0,0.7454595008958936,0.0,1.031700948231426,0.6263411293229908,0.9172331545031069,0.0,0.0,0.5643946368852755,0.0,0.49906045327911,0.0,0.0,0.0,0.8738460463057051,0.008074067927330227,0.0,0.0,0.0,2.006376296141327,0.0,1.0153970351308024,0.0,0.0,0.0,0.0,0.7198402212473598,0.652548893382519,0.0,0.38016164024657717,0.09164291875777042,0.0,0.46014705031946135,0.0,0.641935831148725,0.0,0.0,1.2818149080159644,0.0,0.0,0.0,0.0,0.0,0.7604811646426229,0.0,0.0,0.2145298186376059,0.0,0.21085566176533208,1.4155217641910682,0.0,0.0,0.0,1.8436937829682924,0.037643609639142483,0.0,0.0,0.0,0.8028637256125027,0.0,0.8386296067149357,0.0,0.0,0.15664462477763516,0.0,0.0,0.0,0.5828790692441356,0.0,0.6125742805955834,0.0,0.0,0.9622197342885782,0.1086100336422742,1.2576800306621156,0.0,0.0,0.30853403678586966,0.0,0.0,0.0,0.0,0.0,0.6204680608499815,0.8696114666339776,0.0,0.0,0.0,0.0,0.5166677255155397,0.0,0.0,0.0,0.6048070834100131,0.0,0.0,0.0,0.0,0.0,0.9416421888773142,0.0,0.0,0.0,0.0,0.0,0.0,0.5567022532881619,0.0,0.0,0.0,0.20094475473911666,0.0,0.0,0.0,0.13506791822993788,0.0,0.0,0.0,1.02832879029616,0.3022286636206686,0.584012907296597,0.0,1.0548130623768126,0.0,0.0,0.9619798157202119,0.0,0.0,0.0,1.0575081295049906,0.18470400788350322,0.0,0.0,0.0,0.0,0.0,0.3397185248240659,0.0,0.0,0.0,0.6174669284670177,0.0,0.0,0.0,0.0,1.0238607046884571,0.0,0.0,0.0,0.24021905548137087,0.28833316227767325,0.2807295580117224,0.0,84,5,6,3,1,2,1,4,6,1,1,1,1,1,4,5,1,4,4,1,1,2,5,1,24,8,5,18,1,6,12,10,33,45,5,1,1,17,7,11,14,5,1,11,7,7,4,1,6,2,4,5,5,7,5,11,1,6,4,1,5,2,1,2,6,13,1,4,5,45,2,4,7,1,5,1,1,1,2,31,1,1,5,1,1,17,5,1,16,1,6,2,1,6,14,1,3,2,5,7,11,18,6,1,6,1,1,18,11,2,7,4,1,17,11,5,7,11,5,4,5,2,3,5,7,7,4,12,9,2,1,6,2,7,11,6,26,4,5,1,7,2,2,5,1,6,5,7,6,6,14,7,1,2,5,12,1,7,37,2,13,2,6,12,2,8,14,1,4,5,1,5,1,1,2,6,1,1,14,14,1,1,4,1,10,6,1,12,14,6,12,1,4,2,4,2,14,3,1,5,6,1,7,1,1,1,2,2,7,1,1,10,1,7,17,1,2,1,10,6,1,6,12,1,15,5,7,2,4,5,18,19,2,1,11,11,6,2,1,5,3,2,2,1,1,1,2,5,2,7,2,1,1,4,2,2,16,5,4,7,5,2,7,5,2,6,3,4,5,1,1,4,5,11,1,13,1,6,4,5,1,2,1,1,1,5,6,5,2,1,1,10,5,5,2,1,2,2,4,1,14,5,4,3,3,1,2,1,3,1,1,1,18,16,7,5,6,1,1,6,1,7,1,1,1,4,22,7,7,1,21,2,6,2,4,2,3,10,2,12,5,3,2,1,1,3,6,3,1,1,18,1,1,3,1,6,14,5,1,6,5,11,1,1,1,4,1,1,4,6,2,4,1,17,3,1,2,1,5,4,7,1,4,5,2,5,7,2,3,1,2,18,12,5,7,3,1,1,2,5,5,6,1,6,19,1,1,1,1,1,1,1,4,5,2,1,13,1,2,5,11,3,11,5,1,5,7,2,5,6,5,6,4,2,5,2,4,1,1,4,4,7,6,2,2,2,4,1,1,4,3,5,23,1,2,6,3,1,1,11,1,7,5,2,7,2,6,17,4,1,1,5,4,1,1,5,4,4,1,2,7,5,5,4,1,5,6,7,2,1,1,6,5,7,1,4,6,6,4,7,4,1,6,1,6,2,1,11,2,1,7,6
